alpha,sigma_d,sigma_e,var_disease,var_residual,prop_disease,prop_residual,delta_COVID-19,delta_Ebola,delta_HIV
-0.04897861691314423,0.09454685291228779,0.2595424181628648,0.008939107395617782,0.06736226682582735,0.11715526079090423,0.8828447392090958,-0.011433421098800599,0.11482344296652526,0.021078239857325015
-0.06328077623089043,0.09412260200004881,0.24205043741691423,0.008859064207259591,0.058588414253719516,0.13134759681764666,0.8686524031823534,0.05408486921184138,0.03903955103318185,0.031998234099870945
-0.11932149439783842,0.08010374023180476,0.33010197486504833,0.006416609199124457,0.108967313809805,0.05561094675752948,0.9443890532424705,0.08006339219930948,0.029060437434399955,0.08220100671379174
-0.08780524032383949,0.12645473492801645,0.31520499314680694,0.015990799985714906,0.09935418770467862,0.1386345458602593,0.8613654541397406,0.04615821659170609,-0.05369734737608933,-0.011478869926670358
-0.12083374424005924,0.2112505157643039,0.32931032860288945,0.04462678041068441,0.10844529252454303,0.29154096861004986,0.70845903138995,0.059648463200746744,-0.03249978978808107,0.1398039420834569
-0.19576259243733518,0.22404517202150886,0.29414360877150175,0.0501962391061475,0.08652046258112228,0.3671551353028396,0.6328448646971603,0.12601323043583382,-0.039496009713749794,0.17269674574348742
-0.26031908909448737,0.17184708720645608,0.17815755050133134,0.029531421381343324,0.03174011280063443,0.4819762027442364,0.5180237972557635,0.2436109279561495,0.03302618608104566,0.15700170819146797
-0.2908892302742684,0.16212730030285324,0.17242370505953827,0.026285261503491558,0.029729934066458644,0.4692523383350017,0.5307476616649983,0.21510063210138367,-0.02737452931560807,0.11786265039115394
-0.22596482573990095,0.20998940600428148,0.14181730071832432,0.04409555063403097,0.020112146783031633,0.6867642417949874,0.3132357582050126,0.15228577653324168,-0.04928261422610693,0.1285918829578927
-0.1793582373738429,0.26114677843390494,0.15082123980281412,0.06819763988640704,0.02274704637565796,0.7498804239083263,0.25011957609167373,0.10417891233730202,0.04362111701504891,0.09392888166411817
-0.19447366398666943,0.3459993794149009,0.16077858013628776,0.11971557055549654,0.025849751830640706,0.8224182009361422,0.1775817990638578,0.10723528234930511,0.07003312155998954,0.1139638445573341
-0.18464249964834548,0.33873983435663063,0.19855122169656195,0.11474467537995756,0.03942258763719729,0.7442869071833327,0.25571309281666743,0.1337132508557095,0.012204597073472476,0.14797203800801387
-0.16888216734668834,0.2196278007655544,0.19436900356060313,0.04823637086911406,0.037779309545141755,0.5607857850662262,0.4392142149337739,0.10607726432939099,-0.05708376289776396,0.21029408417973866
-0.1824210967646519,0.20217860886480313,0.16064037082175422,0.04087618988250705,0.025805328737750707,0.6130062831245855,0.38699371687541445,0.05954020192200814,-0.19685245876871263,0.2561671862024624
-0.2509096885746283,0.19440145256604857,0.3081865218800932,0.03779192475978963,0.09497893226854917,0.28464021100446213,0.7153597889955379,-0.06172799268527099,-0.10530893134902576,0.30983610384732796
-0.2301883625058721,0.1961655398090924,0.33745482484518735,0.038480919008592615,0.11387575881129608,0.2525712660529626,0.7474287339470373,0.023840035594404587,-0.19461846135916105,0.2706841233227184
-0.21341649480611627,0.20021352361419623,0.34599602619992975,0.04008545503801231,0.11971325014614248,0.2508496861211556,0.7491503138788445,-0.028009813305998225,-0.24041112071931153,0.1764423504954778
-0.17240373270009596,0.17111905821354953,0.34531415913460467,0.02928173208389215,0.11924186849883908,0.19715204835464192,0.802847951645358,-0.18251581819750987,-0.12063796661662116,0.2068060409402679
-0.1926196664125838,0.2182757736239454,0.3252003687865756,0.04764431335113186,0.10575527985892477,0.3105895677695211,0.6894104322304788,-0.15885687764742268,-0.08934674687101779,0.3504785149742769
-0.21712157342166008,0.4030297055505123,0.31103884639154605,0.16243294355613266,0.09674516396458378,0.6267232410559568,0.37327675894404316,-0.14313720558505838,-0.10711091913904797,0.27999664717714046
-0.20655941784736626,0.45899839108820245,0.2931872542734813,0.21067952302155846,0.08595876606842298,0.7102236318442745,0.28977636815572544,-0.11232937797309256,0.020812633353794185,0.3380608548155715
-0.1655233055195916,0.5389036577509101,0.3015602752715785,0.29041715233731,0.09093859962187022,0.761538670507311,0.2384613294926889,-0.20653339260846848,0.03411152444095315,0.3343735267015399
-0.1364871444389166,0.4230119092341857,0.19203314816942024,0.17893907535395095,0.03687672999585851,0.8291286871409344,0.17087131285906568,-0.08301860992454727,0.041025749898236964,0.35727613617664145
-0.13437489871457722,0.5980560111548078,0.22604017355576464,0.35767099247839956,0.0510941600611202,0.8750036304619181,0.12499636953808183,-0.01803419217699346,0.011149512442493466,0.3672586662708411
-0.12097376567109935,0.6109230658227872,0.2116722489831744,0.3732269923543136,0.04480514098959498,0.8928189069314093,0.1071810930685907,-0.02212591694536292,0.0034100383560342175,0.36344081394663713
-0.1944796878150583,0.5372433403633401,0.2043076224196053,0.2886304067647597,0.041741604578752,0.8736527213397923,0.12634727866020778,-0.08198236215810309,-0.09226704157828225,0.24433717738447341
-0.1767709171848148,0.5683282741783592,0.23304409354181344,0.32299702723055224,0.05430954953472549,0.856059891665998,0.14394010833400192,-0.16138684819991483,-0.1030116567250262,0.22363102205670277
-0.18219277754345894,0.568530701691395,0.29835423640045583,0.32322715876570995,0.08901525037809908,0.7840706137852825,0.21592938621471738,-0.08711127167487318,-0.11847736739158755,0.19341731671468088
-0.05537031097140288,0.601746023030837,0.17995715686815894,0.36209827623342866,0.03238457830807116,0.917906246278533,0.08209375372146696,-0.03351195756662665,-0.12119804592243248,0.24176469031949915
-0.09922583827903723,0.5006379984673657,0.16333361956324588,0.25063840550941,0.026677871279631137,0.9037998360986024,0.09620016390139773,-0.04001794267311426,-0.21471451027132754,0.2042289718476238
-0.15787907669192644,0.2342910595960984,0.19365490736842,0.054892300606662524,0.037502223147871334,0.5941077282079602,0.4058922717920398,0.036494070325781454,-0.08002063818295557,0.259440218342913
-0.2262300829599691,0.1686538446916995,0.18810340416217763,0.028444119329291896,0.035382890657399545,0.44564392621905324,0.5543560737809468,0.021913316936301545,0.03550333359286933,0.20832040416947134
-0.2831762405157887,0.13306577396407107,0.1539172721887692,0.017706500200657255,0.023690526678031662,0.4277239583544227,0.5722760416455773,0.11878783257020992,-0.008989831399546386,0.28659384047814596
-0.2576823468898749,0.16415982985638677,0.18659713471927147,0.026948449738477855,0.03481849068544195,0.43629244954541774,0.5637075504545822,0.11868977731487673,0.045291669871428006,0.23714962001367912
-0.27385742587506773,0.1897357095172909,0.20323839522048817,0.0359996394660298,0.04130584529179935,0.4656802758407633,0.5343197241592368,-0.015557561937829577,0.046405802007051265,0.28717898804074105
-0.2948908715137828,0.1929513531518867,0.20972719604135687,0.037230224683144096,0.04398549675936973,0.45841154916657884,0.5415884508334212,-0.07328567548514894,0.026399155364719727,0.28169023877721105
-0.28871648152728246,0.2486654041777986,0.21407697761009756,0.06183448323490793,0.04582895234267421,0.5743313215223387,0.42566867847766127,-0.04750079408792558,0.04853731820389677,0.4065065523013107
-0.25559876275218196,0.22504624971437406,0.2455619464778461,0.05064581451050441,0.06030066955798855,0.45648868403290854,0.5435113159670915,0.06279139138014656,0.07468515625049729,0.45884592441115435
-0.31127441635526526,0.2387929105833675,0.2833158860345541,0.05702205414487614,0.08026789127954445,0.41534035117136325,0.5846596488286369,-0.015951601154826585,0.20285144522404958,0.39885869412952896
-0.2591960023773233,0.2888265383189474,0.25266156470108925,0.08342076923730639,0.06383786627720271,0.5664915265976854,0.43350847340231463,-0.030191302852103377,0.15700774934635417,0.40891436457324126
-0.31082672856882076,0.16541099020791686,0.25648963395099184,0.027360795681563566,0.06578693232431379,0.29373551311779905,0.706264486882201,-0.09509735468577077,0.11200801968536245,0.40482699491019464
-0.2511494141119341,0.24843596530786757,0.22235404356112223,0.061720428858451984,0.049441320687981447,0.5552308155483889,0.4447691844516111,0.0010259657487389322,0.09376924335304065,0.42368303334505397
-0.33117352822798235,0.23672184709685895,0.19203301278087462,0.056037232892948666,0.03687667799769955,0.6031091830683969,0.3968908169316032,0.10965020439821324,0.09319499359337985,0.31550699011510297
-0.27510877054677024,0.24782268630467538,0.19455470508477068,0.06141608384726554,0.037851533270622094,0.6186920330154536,0.38130796698454644,0.02238253247583122,0.14639267809601395,0.34746808915840743
-0.28579766090239533,0.15087856463988844,0.19316106994716312,0.022764341267792993,0.03731119894313284,0.37892861533774247,0.6210713846622576,0.07025417108726081,0.12501123968138275,0.34663537042962456
-0.22201839709952,0.19366717586999935,0.1927114154910955,0.037506975009461256,0.03713768966058164,0.5024736218624063,0.49752637813759365,0.1591260851201968,0.06106128107952352,0.27756730567793086
-0.2547731534413791,0.23390017295948184,0.20169848974272783,0.05470929091047552,0.040682280764497286,0.5735233202455894,0.4264766797544106,0.15707436650907775,-0.11279555289905177,0.40516698668660095
-0.2655244985496866,0.34577533833569246,0.2121780970313824,0.11956058460116259,0.04501954485985873,0.7264581999826351,0.27354180001736494,0.15132692429568875,-0.06363638177890416,0.3962816491330054
-0.3869160059273709,0.3407262120051496,0.18882943827658946,0.11609435154737814,0.03565655675985231,0.765032333858173,0.2349676661418269,0.16775465983807367,-0.003375102980510805,0.41805471700028246
-0.36708479871874294,0.4017115870797053,0.17636308354661365,0.16137219919409565,0.031103937238069826,0.8384010723893981,0.1615989276106018,0.3046136065159471,-0.02442772862532394,0.4231602218523311
-0.3716907204119251,0.5571121019407489,0.20135280200438568,0.31037389412883937,0.040542950875017345,0.8844656463425922,0.11553435365740782,0.2475199292852216,0.03606946334730898,0.4961276346507507
-0.35837198150409927,0.7801464096717278,0.20693479029563072,0.6086284205236873,0.04282200743469666,0.9342666677357188,0.06573333226428124,0.2551185092354167,0.0927315543839935,0.4990472621529476
-0.3928239829639496,0.8271758224356678,0.3590120775533238,0.6842198412221234,0.12888967182915378,0.8414854705788867,0.1585145294211133,0.2740632770099621,-0.029624248606626147,0.43928110152793143
-0.4488742348267248,0.6761659178159974,0.35421056255188543,0.4572003484159502,0.12546512262332316,0.7846704003250152,0.21532959967498475,0.31565128524736913,-0.0734662501904032,0.44495597056213604
-0.5041886510926324,0.48032561021818804,0.3855633675977138,0.2307126918314747,0.14865911043328978,0.6081440171730522,0.3918559828269478,0.25965084752190337,-0.16887760249183503,0.3857841202499068
-0.5036079862178543,0.3532007527002812,0.4540713698501106,0.12475077170804517,0.2061808089175559,0.37696847025664126,0.6230315297433587,0.2874302292898335,-0.18328738009928916,0.435098374023496
-0.49729194631349716,0.4097900810403528,0.3355100176366593,0.16792791051905892,0.11256697193455142,0.5986844004073112,0.4013155995926889,0.30510469183796696,-0.14808263769462077,0.4849925270681822
-0.5602477033301144,0.44014799067993726,0.3613158865973107,0.19373025369958613,0.13054916990760068,0.5974176577242831,0.40258234227571693,0.3019436971803778,-0.16242438600399794,0.5911546514579259
-0.552181989122896,0.3731715619172715,0.24721196186206557,0.13925701462377602,0.06111375408769136,0.6949966580419983,0.3050033419580018,0.35418634715225944,-0.15905556973743173,0.6071176099085953
-0.6103509028515581,0.45590493130152404,0.28964007375321493,0.20784930638504737,0.08389137232376778,0.7124454063277911,0.28755459367220887,0.47417388725067244,-0.11698936848340066,0.6150866608795169
-0.6161297427272725,0.5493517906973185,0.32321845676055655,0.3017873899423505,0.10447017079067576,0.742847442390546,0.25715255760945394,0.5043690925743048,-0.18717526650906213,0.6718986118681414
-0.5604720782595092,0.3459529632081803,0.3594857856375543,0.11968345275252056,0.12923003007544964,0.48082350298089926,0.5191764970191006,0.436052537863401,-0.11821808254564092,0.7390110271913185
-0.4434462846484522,0.3695742665474095,0.2863406128201985,0.13658513849405568,0.08199094655024683,0.6248860137941059,0.3751139862058941,0.2728677528950895,-0.09793983600229032,0.6369186577919802
-0.4602892041307163,0.4555369246731112,0.2643508949883873,0.20751388974063578,0.06988139568116138,0.7480800887624955,0.25191991123750457,0.17257732465820438,-0.08339058045107925,0.6372291807344119
-0.3617070116960326,0.49904095317389846,0.2194140119504202,0.2490418729447131,0.04814250864017914,0.8380045802426297,0.16199541975737033,0.18632132092065284,-0.017439255187553213,0.6695706614314866
-0.359812209599791,0.3387019959902612,0.33445303035257473,0.11471904208778691,0.11185882951202028,0.5063117650359487,0.4936882349640514,0.17782804460364368,0.03166837752081026,0.5646898101757448
-0.3776006399064514,0.4303533965202757,0.26835470521008936,0.18520404589653766,0.07201424780839397,0.7200267260500326,0.27997327394996724,0.21563158675211178,-0.001523783396398545,0.5542799478216867
-0.3116125400549299,0.41049467472044127,0.29840715361767445,0.1685058779738409,0.08904682933020236,0.6542578400269667,0.34574215997303337,0.20096762653763792,0.12073798606472552,0.5348199474186104
-0.2880290189069674,0.4765606522407109,0.2830760245546027,0.2271100552640918,0.08013203567763802,0.7391892646218337,0.26081073537816635,0.12156891197514035,0.26936529045060553,0.49293929871018843
-0.2958458112813244,0.32978773514408016,0.2532135471364817,0.10875995025146197,0.06411710045343924,0.6291173397972513,0.37088266020274874,0.11160974616830219,0.31713832480646875,0.4091348393490557
-0.1860005136814466,0.3518067058572857,0.18647262737672854,0.12376795828615474,0.03477204076078025,0.7806733886097339,0.21932661139026596,0.02224468483572422,0.31526988607094175,0.2579525271166394
-0.23733555094518094,0.4541497308791813,0.22349392876328555,0.20625197805763282,0.04994953619404856,0.8050380914416444,0.19496190855835566,6.839470135660414e-05,0.337997434132015,0.10817941605651868
-0.25704894020075403,0.40887671499632594,0.20247404165856567,0.16718016806618674,0.040995737545554585,0.803071650270547,0.19692834972945297,0.046246628212706635,0.33623219229714313,0.23320919809220894
-0.2878280442381852,0.29881558698180416,0.2036649911952965,0.08929075502328017,0.041479428638580194,0.682806680566911,0.31719331943308904,0.044910286057673394,0.3145557842018004,0.15663335228153752
-0.2619909572878891,0.23701192148181904,0.24830490446309506,0.05617465092450395,0.061655325580426766,0.47674329224832923,0.5232567077516708,0.06646688066978364,0.27287785746689674,0.049859781678342124
-0.25078161379883696,0.32733889607398414,0.20355622999673492,0.10715075288293459,0.041435138770483645,0.721136789573989,0.27886321042601103,0.09986556701140828,0.3402449917434184,0.22906308165882633
-0.3654173869443764,0.26306009977619815,0.20465227438195993,0.06920061609426333,0.04188255340970901,0.6229622039348518,0.3770377960651482,0.07910599977483125,0.2653091444286671,0.2023589898896495
-0.34175570628374563,0.24453215055466135,0.23852275821051908,0.059795972654887564,0.056893106184353746,0.5124384668188743,0.48756153318112566,0.10481186073843506,0.17456086460654352,0.13826807499160498
-0.3110026764379786,0.24071505007618982,0.33796184589497874,0.057943735333182575,0.11421820928074136,0.33656529300434185,0.6634347069956582,0.10396166749272927,0.14795412314357967,0.14581563649245866
-0.2854290286498183,0.17313539222884855,0.31971086754078804,0.029975864042237232,0.10221503882368331,0.22676192833512412,0.7732380716648758,0.0597168485332482,0.123351478206782,0.18637614748283532
-0.2567436333155308,0.1513526147883709,0.37159534087486185,0.022907614003276986,0.13808309735990476,0.14229152607195641,0.8577084739280436,-0.022880122322835317,0.1875947330099738,0.17547540359992284
-0.16532562597959727,0.13356455717993282,0.3101658864832365,0.017839490934671545,0.09620287713793195,0.15642862592360657,0.8435713740763934,-0.015875560896762987,0.17166190943944387,0.24367324685501537
-0.20160505979830748,0.10718849369009942,0.2736786257515576,0.011489373179552483,0.07489999019326113,0.1329952291692445,0.8670047708307556,-0.05133870313465562,0.1425699051203163,0.24818448070649535
-0.11223098165099063,0.14017017120838943,0.37504666904760703,0.019647676896589205,0.1406600039637053,0.12256229265590732,0.8774377073440928,-0.1412916054453274,0.05697082227962309,0.18237779387424083
-0.18017605917754517,0.14013040452724798,0.42050396407228874,0.019636530272970163,0.1768235838005087,0.09995174015640561,0.9000482598435944,-0.22646884982591986,0.03133792445140781,0.09439057856305942
-0.1347289223701786,0.12842604442025599,0.29949001440942075,0.016493248885433565,0.08969426873095504,0.1553219178266962,0.8446780821733039,-0.16219401788294732,-0.14432416910996487,-0.012554281612800242
-0.14271393981601294,0.12293048144592872,0.24303151229235456,0.015111903268527824,0.059064315967108885,0.20372975900162307,0.796270240998377,-0.14591658415674003,-0.12063065519294386,-0.0313125715649451
-0.1734046267933114,0.08935354032729242,0.2973932327417814,0.007984055169021073,0.08844273488060737,0.08279913875502731,0.9172008612449726,-0.01276860110257588,-0.03216514753250234,-0.021357510062565
-0.0979447126584458,0.0639466845952396,0.2863285644139088,0.004089178470723053,0.08198404679932993,0.047508135751778084,0.9524918642482219,-0.03157566373735862,0.007576288398589134,-0.043738821423418305
0.024726219804272413,0.06825368398612097,0.2103930138716522,0.004658565377677266,0.04426522028599724,0.09522086883673458,0.9047791311632654,-0.0910031825118229,0.03298425231301051,-0.005018617810617788
0.02315290833554764,0.03987933407918969,0.1898562876686276,0.0015903612865996203,0.03604540996731268,0.04225664131791373,0.9577433586820864,-0.000802236293549966,-0.11061081214374754,0.014546985168275288
-0.12878607504937978,0.03166543664826914,0.25218657038135833,0.0010026998781255461,0.0635980662807118,0.01552148585451997,0.9844785141454802,-0.005408626458825165,-0.004446177984228222,0.01908793820872287
-0.168357412403917,0.026619244470964767,0.20607701641494985,0.0007085841762049884,0.04246773669448751,0.0164114070378323,0.9835885929621677,-0.005408626458825165,-0.004446177984228222,0.01908793820872287
-0.06357408286170103,0.03181760797878153,0.19382622555325418,0.0010123601774914223,0.03756860571222097,0.02623988679768559,0.9737601132023145,-0.005408626458825165,-0.004446177984228222,0.01908793820872287
-0.023378916519742752,0.043225308122396125,0.20377595847767585,0.0018684272622760845,0.041524641253495476,0.04305819630148971,0.9569418036985103,0.04529545271159208,0.04561545954774829,-0.027046984785153813
0.016616182348874242,0.033137725945000765,0.28936675185153177,0.0010981088808059767,0.08373311707710597,0.012944630569771456,0.9870553694302286,-0.03974371524912883,0.05293527943565555,-0.03963842986180893
-0.053516686793491516,0.03482570423830264,0.26180076839536565,0.0012128296756937305,0.06853964233240388,0.017387622843717025,0.9826123771562829,-0.026695325355601103,0.015376093440513001,0.005797300261024018
-0.14569699705714262,0.0287611129656502,0.27853488288439937,0.000827201619022892,0.07758168098342608,0.010549845777257077,0.989450154222743,-0.020723683243241635,0.02638840304138186,-0.013682192626797554
-0.18419923399888025,0.036147693869524274,0.21324089468145216,0.0013066557720848428,0.04547167916454617,0.027932926083301682,0.9720670739166983,0.01969967816275845,-0.0025192687683073256,0.044286858047466744
-0.14386183059591606,0.05164226766406154,0.14545489169481077,0.002666923809486576,0.02115712551794913,0.11194250703701131,0.8880574929629886,-0.007245649650765511,-0.02239996585801659,0.04451394050252455
-0.15600302370531027,0.056396479307583514,0.12412140268205003,0.0031805628782906954,0.015406122603759616,0.1711204981308935,0.8288795018691065,0.006430254014632415,-0.031952001300398526,0.004365064264946469
-0.10065307446207887,0.06210449062917074,0.13740924820882344,0.0038569677563087563,0.01888130149331405,0.16962450897060855,0.8303754910293913,-0.008030520644605549,-0.002042138829459996,0.05498184625879864
-0.11546200920754329,0.049823783860240306,0.19135080602202562,0.0024824094381519423,0.03661513096527887,0.06349272646148632,0.9365072735385137,-0.03205775860230669,-0.027420379352436755,0.0665838871075973
-0.08622307416103907,0.05641807302486765,0.20857967922489193,0.0031829989638392986,0.043505482585558815,0.06817525132985038,0.9318247486701496,-0.008537808579821268,-0.023651312972232108,-0.02273843728548741
-0.056582007890676994,0.038290983342388556,0.15760969986754222,0.001466199405327078,0.02484081749233674,0.05573415682328022,0.9442658431767198,-0.00513945702815014,-0.0338188147435354,-0.02129479677849368
-0.05967243249493076,0.027212967042308477,0.12726160950406507,0.0007405455752457674,0.016195517253565144,0.043725958195312234,0.9562740418046878,0.010801211035145046,0.025852559326918663,-0.027831352618850686
-0.12237988983155212,0.018088579016135118,0.11864948223726976,0.0003271966908229637,0.014077699635172192,0.022714269052565326,0.9772857309474348,-0.02843587483361466,0.028414225859639035,0.0012749763109950601
-0.12967275200909817,0.016153430934838377,0.12054919189840997,0.0002609333309665934,0.014532107667359672,0.017638924342609223,0.9823610756573907,0.009379342650338369,-0.006641098883261552,-0.02162026858920515
-0.12149127123872899,0.014662180582658649,0.1843386183667782,0.00021497953943849232,0.0339807262213727,0.006286740824775203,0.9937132591752248,0.009379342650338369,-0.006641098883261552,-0.02162026858920515
-0.04486548960819722,0.024039324082576367,0.15790039605712888,0.000577889102347136,0.024932535074998163,0.022653057367048184,0.9773469426329519,-0.007094792136656553,0.02483993475208967,0.016798515823782143
-0.19394771608564024,0.019694715349669614,0.19904106870378585,0.0003878818127045119,0.0396173470307452,0.009695777874997008,0.9903042221250029,0.010498439156366116,-0.004735603487174358,-0.011589932746218196
-0.23124335139637997,0.017939763551059435,0.20170072505312842,0.0003218351162679206,0.0406831824869577,0.007848676456673531,0.9921513235433265,0.010498439156366116,-0.004735603487174358,-0.011589932746218196
-0.11120490928000683,0.01630624080215538,0.2684799586657027,0.00026589348909787696,0.07208148820513742,0.0036752330612548428,0.9963247669387452,0.010498439156366116,-0.004735603487174358,-0.011589932746218196
-0.01806896985118761,0.012106463373695715,0.26481687914536056,0.00014656645541863582,0.0701279794802885,0.002085626501987316,0.9979143734980127,0.01186305964060069,-0.00582151619531986,-0.011144215978120256
0.01043421313481474,0.01713149652947067,0.23124030669123535,0.0002934881733392657,0.05347207943865659,0.005458664092551761,0.9945413359074482,-0.011177315183996114,-0.00035764218027425996,-0.016315693347810637
-0.044957081380661984,0.018548355850184828,0.1981865573617103,0.00034404150474508574,0.039277911518886495,0.008683103140824237,0.9913168968591759,-0.012304907182176727,0.002545483021246427,0.006061648796857482
-0.15448942843000918,0.016968803153299877,0.17285506355990649,0.00028794028045543983,0.029878872998299312,0.009544935283509854,0.9904550647164901,-0.012304907182176727,0.002545483021246427,0.006061648796857482
-0.023726496853610217,0.014526436608115917,0.21495721585574026,0.00021101736052961026,0.04620660464845131,0.004546061417984369,0.9954539385820157,-0.012304907182176727,0.002545483021246427,0.006061648796857482
-0.013876972881203032,0.012678743853047937,0.20616990055478468,0.00016075054569120086,0.0425060278947698,0.0037675810447118444,0.9962324189552881,-0.012304907182176727,0.002545483021246427,0.006061648796857482
-0.05870946305566069,0.014446288014068508,0.2648239599822261,0.00020869523738541943,0.07013172978066767,0.0029669317086420378,0.9970330682913578,-0.012304907182176727,0.002545483021246427,0.006061648796857482
-0.1365191695930761,0.016529634251077844,0.22071939500665452,0.0002732288084744058,0.04871705133210359,0.0055772044513804275,0.9944227955486196,-0.002293460622995975,0.005655410739670655,-0.004452613171829281
-0.16264386150920415,0.02085155757986703,0.24814851853400471,0.00043478745350651013,0.06157768725062128,0.007011290157036242,0.9929887098429637,-0.0031022512059117016,0.001754983667786784,0.016429800250510496
-0.1282760197907551,0.02513815094185525,0.17987876010758708,0.0006319266327754981,0.03235636833784286,0.01915608652518523,0.9808439134748148,-0.028210175494765975,-0.012430528717063748,-0.03145966140271188
-0.17811050893964925,0.03224521505700898,0.2088622867474658,0.0010397538940727588,0.043623454825380624,0.023279874507088124,0.9767201254929119,-0.036924248753117145,-0.03446775308428565,-0.05401285370090899
-0.11694081305767778,0.03121019319602655,0.19687720926589772,0.0009740761593333019,0.038760635528328084,0.024514489169825203,0.9754855108301749,-0.06902281708539836,-0.0200203312867107,0.0006578435352341521
-0.05397736578622728,0.0287639702133329,0.1811056116025214,0.0008273659824335023,0.03279924255392333,0.024604502756766584,0.9753954972432335,-0.016036242208511214,-0.04670864065596363,-0.006772271067534922
-0.0014781000969525983,0.02761974623757006,0.19335358759587568,0.0007628503822277655,0.03738560983619597,0.01999688527033519,0.9800031147296648,-0.006259937205430999,0.0027960793391678153,-0.04240153684650506
0.037498093199346376,0.03268294210330137,0.21809046988422448,0.0010681747045277492,0.04756345305432182,0.02196460932429661,0.9780353906757034,-0.05070088869185033,0.004202910667082553,-0.049340567454023924
-0.036562358060834035,0.03504532591909966,0.2241191469167797,0.0012281748687759185,0.05022939201470508,0.023867721370444146,0.9761322786295559,0.002000383047765668,0.024411630996695882,-0.051810846121116555
-0.059931152930004644,0.041731948931803396,0.17380096186227656,0.0017415555616466466,0.03020677434425251,0.054511630710470216,0.9454883692895297,0.03158441461064787,-0.011221111469113497,-0.03127462196630504
-0.08057570658186897,0.0639372070019813,0.22848591577621902,0.004087966439214207,0.05220581370809745,0.0726184389912467,0.9273815610087534,-0.029809785318167196,0.017277456421008506,-0.028981924997464045
-0.04237902609989648,0.060745030599638636,0.1769181243111995,0.0036899587425510342,0.031300022709793034,0.10545757926670277,0.8945424207332973,-0.04221813637425345,0.016489493220700424,-0.07062527790158266
-0.06553519012945538,0.05434341965356925,0.2228803975195285,0.002953207259643937,0.04967567159846305,0.056113816667197024,0.9438861833328029,-0.006813736257038697,-0.02319206962163707,0.0017165195257091495
-0.12343681777018324,0.045395425075475816,0.23761394832525728,0.0020607446177831387,0.05646038843871804,0.035213682821101974,0.964786317178898,0.004654961703162486,-0.007317988685270803,0.0285961522320088
-0.11150200699295201,0.035849262911069324,0.2109577502335364,0.0012851696512669705,0.044503172383595135,0.028067617086647824,0.9719323829133522,-0.04735567641943945,-0.016906982839018092,0.06859017750710927
-0.046962608936736906,0.03267506679292856,0.20435541105207788,0.0010676599899223425,0.04176113402626372,0.02492855599713705,0.9750714440028629,0.00010059922336384114,0.006753157521232825,-0.06800292400873624
0.016948755191609745,0.033650474531356105,0.1996511481805136,0.0011323544361854457,0.0398605809697974,0.027623160551224653,0.9723768394487754,0.0025730639758258624,0.033877036104145976,-0.05294645732310218
-0.00419599010074885,0.03526367645807698,0.19538945700130267,0.0012435268773399327,0.038177039907263906,0.03154512932639027,0.9684548706736098,0.026593170826147358,-0.0182153087380695,0.017894002331794626
0.020142432367593548,0.04856963440032551,0.2225653372101811,0.0023590093857812832,0.04953532932748162,0.045457933259652056,0.9545420667403479,-0.06931797679711373,0.026385736704063408,-0.03767983615415026
0.06590421918801356,0.038891598589742095,0.2137720983550652,0.0015125564408656293,0.04569851003512767,0.03203817566025034,0.9679618243397498,-0.020141801721104476,-0.013756012073513395,-0.025055420792485787
0.03416370263808659,0.031554124304877695,0.27226133835121835,0.0009956627606476733,0.0741262363607966,0.013253961525094773,0.9867460384749052,0.03947225651203311,0.02371183123197887,-0.02948076095084924
-0.055085257967724406,0.0362672273371336,0.2019209665478543,0.0013153117787233306,0.04077207673161969,0.031251921900549644,0.9687480780994504,0.06024237955207902,0.004528443158331872,0.009524540836995811
-0.11103338292361539,0.04794877088520912,0.1689940461844871,0.002299084629402278,0.02855898764580456,0.07450512815246388,0.9254948718475362,0.03022977236988904,0.04758773756449518,0.02144064860876315
-0.11646345925444417,0.0673993870040087,0.25326917321721576,0.004542677368516137,0.06414527410213204,0.06613499560337477,0.9338650043966251,-0.039857999629396124,0.0527808597077102,0.027848235322125426
-0.12196040249462783,0.05523522487409002,0.23864834408574098,0.003050930066891293,0.05695303213486622,0.050845476780897174,0.9491545232191029,0.010078459127679677,-0.010257577706147838,0.044904381253132925
-0.11269331832124961,0.050074205785960946,0.21116808746544752,0.0025074260850947647,0.04459196116381489,0.053236915203239955,0.9467630847967601,0.005908388471652943,-0.06957827036226008,0.07126575327032479
-0.10190618949489837,0.0699115759229419,0.15611437523864524,0.004887628448029269,0.02437169815615253,0.16704514475499652,0.8329548552450036,0.0027648430776629623,-0.007806190715847955,0.04973052193491762
-0.06074596348611404,0.05256872749940472,0.1898315255721235,0.00276347111090667,0.036036008101039775,0.07122443824080482,0.9287755617591952,-0.04383810978238202,-0.02993598550913226,0.04015239296376255
-0.07040550513961687,0.046979342587458894,0.1456573479027228,0.002207058629949829,0.021216062998054827,0.09422564016023689,0.9057743598397631,-0.04383810978238202,-0.02993598550913226,0.04015239296376255
-0.0890463155300222,0.03500559712610207,0.22698876977211307,0.0012253918301549658,0.05152390160265735,0.023230488038968114,0.9767695119610319,0.010632119948236275,0.04273997820957129,0.018587754194773924
